Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
GM9VW864,journalArticle,1993,"Wehrli, S. L.; Moore, K. S.; Roder, H.; Durell, S.; Zasloff, M.",Structure of the novel steroidal antibiotic squalamine determined by two-dimensional NMR spectroscopy.,Steroids,,0039-128X,10.1016/0039-128x(93)90040-t,,"Squalamine is a novel aminosterol recently isolated from the dogfish shark, Squalus acanthias. This water-soluble steroid exhibits potent antibacterial  activity against both gram-negative and gram-positive bacteria. In addition,  squalamine is fungicidal and induces osmotic lysis of protozoa. We report here  the structural determination of squalamine, 3 beta-N-1-[N(3-[4-aminobutyl])-1,3  diaminopropane]-7 alpha,24 zeta-dihydroxy-5 alpha-cholestane 24-sulfate, which  was deduced from the analysis of fast atom bombardment spectra and a series of  two-dimensional nuclear magnetic resonance (NMR) spectra. Squalamine is a  cationic steroid characterized by a condensation of an anionic bile salt  intermediate with the polyamine, spermidine. This molecule is a potential  host-defense agent in the shark, and provides insight into a new class of  vertebrate antimicrobial molecules.",1993-08,01/03/2024 5:20,01/03/2024 5:20,,370-378,,8,58,,Steroids,,,,,,,,eng,,,,,,,Place: United States PMID: 8212087,,,,"Animals; Molecular Structure; Spectrometry, Mass, Fast Atom Bombardment; Chromatography, High Pressure Liquid; *Dogfish; *Magnetic Resonance Spectroscopy; Anti-Bacterial Agents/chemical synthesis/*chemistry/isolation & purification; Bile Acids and Salts/chemistry; Cholestanols/chemical synthesis/chemistry/isolation & purification; Spermidine/chemistry; Sulfates/chemistry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEM8UW4C,journalArticle,2009,"Huculeci, Radu; Dinu, Diana; Staicu, Andreea Cristina; Munteanu, Maria Cristina; Costache, Marieta; Dinischiotu, Anca","Malathion-induced alteration of the antioxidant defence system in kidney, gill, and intestine of Carassius auratus gibelio.",Environmental toxicology,,1522-7278 1520-4081,10.1002/tox.20454,,"Pesticides such as malathion, commonly used in agriculture and households, are toxic substances that lead to reactive oxygen species generation, which harms  organisms. Ecotoxicological consequences of malathion, particularly its effects  on antioxidants in fish, are not well understood. Thus, we investigated the  effects of malathion (0.05 mg/L) on lipid peroxidation and antioxidant systems in  Carassius auratus gibelio kidney, intestine, and gills following exposure times  of 1, 2, 3, and 6 days. The lipid peroxidation and antioxidative defense  mechanisms display different responses in investigated tissues. The lipid  peroxidation was increased in all investigated tissues, especially after 1 day of  malathion administration. Changes in reduced glutathione levels have been  registered, mainly after 6 days of pesticide exposure. The modulation in the  activities of antioxidant enzymes, catalase, gluthatione peroxidase, glutathione  reductase, and glutathione-S-transferase was time and tissue specific. The  investigated parameters can be used as biomarkers of fish exposure to malathion.",2009-12,01/03/2024 5:20,01/03/2024 5:20,,523-530,,6,24,,Environ Toxicol,,,,,,,,eng,,,,,,,Place: United States PMID: 19051277,,,,"Animals; Toxicity Tests; Insecticides/*toxicity; Glutathione Transferase/metabolism; Catalase/metabolism; Glutathione Peroxidase/metabolism; Water Pollutants, Chemical/toxicity; Lipid Peroxidation/drug effects; Antioxidants/*metabolism; Reactive Oxygen Species/metabolism; Goldfish/*metabolism; Glutathione Reductase/metabolism; Malathion/*toxicity; Gills/drug effects/*metabolism; Intestinal Mucosa/*metabolism; Intestines/drug effects; Kidney/drug effects/*metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VQV9DDQJ,journalArticle,2018,"Niedhammer, Isabelle; Milner, Allison; Witt, Katrina; Klingelschmidt, Justine; Khireddine-Medouni, Imane; Alexopoulos, Evangelos C.; Toivanen, Susanna; Chastang, Jean-François; LaMontagne, Anthony D.",Response to letter to the editor from Dr Rahman Shiri: The challenging topic of suicide across occupational groups.,"Scandinavian journal of work, environment & health",,1795-990X 0355-3140,10.5271/sjweh.3698,,"We thank Dr Rahman Shiri (1) for his careful reading of our systematic review and meta-analysis on suicide among agricultural, forestry, and fishery workers (2).  Our paper had the objective of providing a pooled effect size of suicide for this  occupational group. Suicide is a crucial issue in public and occupational health.  Suicide has a multifactorial etiology and recent systematic reviews and  meta-analyses have pointed out the role of occupational exposures, mainly  psychosocial work stressors, as risk factors for suicide (3, 4). Suicide is a  very rare event in the general population and still more seldom in the working  population. Indeed, unemployed and economically inactive people have a higher  risk of suicide compared to employed people (5, 6). However, the total number of  suicides is greater in the employed population than among the economically  inactive or unemployed (6). Shiri's letter (1) questioned several aspects of our  review and meta-analysis. One comment related to the single reference database  used in our review and a suggestion that our review could not be considered to be  systematic. The review was based on Medline because our main interest was in  quantitative epidemiologic studies. This is the largest database for biomedical  literature and we would argue the most pertinent. Furthermore, we checked the  reference lists of the most recent papers and literature reviews, and Shiri did  not report any paper that was missing. No review, whether searching one or more  databases, can expect to be totally exhaustive. There may always be missing  studies, especially if we consider grey literature. Thus we assert that our  review was systematic, while acknowledging that it may not be perfectly  comprehensive. Shiri suggested an absence of quality assessment of the studies  included in our meta-analysis. First, quality was considered in the context of  our comments in the discussion section. Second, as suggested by Rothman et al  (7), quality assessment was replaced by regression analyses of the effect of each  quality item (study characteristics, ie, study design, effect measure, reference  group, and adjustment). Third, because most studies included in this review were  based on objective data (census, administrative, or register data), they were  free of many of the sources of bias that exist in studies where information on  exposure and outcome must be collected from participants. Consequently, many of  the items related to quality were not pertinent, such as response and follow-up  rates, coverage and representativeness of the sample, selection, etc. Contrary to  what Shiri suggested, all study designs can be informative in this topic because  all of them are able to provide an unbiased estimate of the effect size. In  addition, the prospective and case-control studies may have shortcomings. For  example, we excluded five studies including three prospective and case-control  studies in the sensibility analysis because the group of interest was defined on  the basis of the exposure to chemicals (pesticides) rather than job title. Our  choice to retain the least adjusted models was justified because aggregated data  were used for the meta-analysis. Therefore, unless all included studies adjusted  for the same covariates measured in the same way, adjusted estimates cannot be  meaningfully provided in an aggregate data meta-analysis. In addition, as the  objective was above all descriptive and not etiological or explanatory, and as it  is the norm in the exploration of social inequalities in health (8), the results  from the least (gender- and age-) adjusted models were in line with the  objective. Indeed, including more adjustment variables could lead to  overadjustment as they may be intermediate variables on the causal pathways  between occupation and suicide. Our strategy was in line with previous  meta-analyses on similar topics (9-11). Consequently, we would argue that our  results are not likely to be largely due to confounding, contrary to the comment  by Shiri. Indeed, the study of the contribution of underlying factors in  explaining social inequalities in health outcomes is a fully-fledged topic of  research (12-15), but this is relevant research to conduct after demonstrating  that inequalities exist between social or occupational groups. Several of Shiri's  comments were about statistical aspects of our analyses. First, it was suggested  that we did not correctly extract the confidence intervals for the estimates of  several studies. We disagree. We used the STATA metan suite of commands using  log-transformed effect sizes and standard errors. Our figure 1 and the values of  effect sizes and confidence intervals were provided by STATA, this explains why  there may be small differences in these values compared with the results  published in some studies. Using log-transformed effect sizes and confidence  intervals, the analysis provided the same results. Second, our subgroup  comparison was based on subsamples that were independent. As not all studies  provided information for these subgroups, each subgroup was treated as a unit of  analysis. This strategy allows the use of all relevant subgroups and comparisons  between them (16). Third, we were also criticized for the use of random-effects  models. Random-effects models are generally more plausible for meta-analysis  based on studies from the published literature, because the fixed-effect model  assumed that the entire corpus of literature has been obtained, ie, that every  study has been or ever will be written on the topic has been included, which is  an implausible assumption. We also assumed differences in effect size between  studies and between subgroups, and the use of random-effects models was  consistent with such an assumption. However, random-effects models produce wider  confidence intervals compared to fixed-effect models (16). These models are thus  more conservative, making our results all the more robust. One of Shiri's  comments related to the reference group used in the studies for the comparison of  agricultural, forestry, and fishery workers. Although we reported that the  studies using a specific occupational group as reference group provided a higher  effect size than the studies using other reference groups, we did not explicitly  recognize and state in the paper that the results for Japan were based on two  studies using a specific occupational group as reference; we concede that this  may explain why we found a much more elevated effect size for Japan. Shiri's  results (1) allow to conclude that the difference between Japan and the other  geographic areas could be explained by the choice of reference group-we are  grateful to him for raising this point. However, we would note that the effect  size of suicide was still elevated and significant for agricultural, forestry,  and fishery workers even after this change in the reference group for these two  studies. Nevertheless, the choice of the optimal reference group is not obvious.  If we consider the general population as the reference group, as unemployed  people and economically inactive people (including people who may not be working  due to illness or disability) are part of it and have a higher risk of suicide  than employed people, the effect size provided by the nine studies using the  general population as the reference is likely to be underestimated, which may  contribute to an underestimation of the observed effect size of suicide among  agricultural, forestry, and fishery workers in our study. The comparison was made  in our paper with the other occupational groups (ie, the working population  except the group of interest) as the reference, which was used by nine other  studies, but this did not allow to determine the exact rank of the group of  interest in the occupational hierarchy. Another relevant choice would have been  to retain the group with the lowest suicide risk (for example, the high-skilled  occupational group) as the reference, which would have led to a much higher  effect size of suicide for agricultural, forestry, and fishery workers. To  conclude, as statistical power in detecting differences between subgroups may be  low in subgroup analyses and meta-regression, the absence of significant results  according to subgroups found in our results cannot be interpreted as evidence  that the effect size is the same across subgroups. Consequently, our  meta-analysis reporting a significant excess of risk of suicide among  agricultural, forestry, and fishery workers may also be a good incentive for more  research among this group of workers to (i) confirm this observed excess of risk  using differing methodological approaches to meta-analysis and (ii) explore the  potential differences within this group and the underlying factors that may  explain this excess of risk. References 1. Shiri R. Suicide among agricultural,  forestry, and fishery workers. Scand J Work Environ Health - online first.  https://doi.org/10.5271/sjweh.3697 2. Klingelschmidt J, Milner A,  Khireddine-Medouni I, Witt K, Alexopoulos EC, Toivanen S, et al. Suicide among  agricultural, forestry, and fishery workers: a systematic literature review and  meta-analysis. Scand J Work Environ Health - online first.  https://doi.org/10.5271/sjweh.3682 3. Milner A, Witt K, LaMontagne AD, Niedhammer  I. Psychosocial job stressors and suicidality: a meta-analysis and systematic  review. Occup Environ Med - online first.  https://doi.org/10.1136/oemed-2017-104531 4. Leach LS, Poyser C, Butterworth P.  Workplace bullying and the association with suicidal ideation/thoughts and  behaviour: a systematic review. Occup Environ Med. 2017;74(1):72-9.  https://doi.org/10.1136/oemed-2016-103726 5. Milner A, Page A, LaMontagne AD.  Long-term unemployment and suicide: a systematic review and meta-analysis. PLoS  One. 2013;8(1):e51333. https://doi.org/10.1371/journal.pone.0051333 6. Milner A,  Morrell S, Lamontagne AD. Economically inactive, unemployed and employed suicides  in Australia by age and sex over a 10-year period: what was the impact of the  2007 economic recession? Int J Epidemiol. 2014;43(5):1500-7.  https://doi.org/10.1093/ije/dyu148 7. Rothman KJ, Greenland S, Lash TL. Modern  Epidemiology - Third Edition. Philadelphia: Wolters Kluwer Health - Lippincott  Williams & Wilkins; 2008. 8. Lundberg I, Hemmingsson T, Hogstedt C. Work and  social inequalities in health in Europe. Brussels: P.I.E. Peter Lang SA; 2007. 9.  Milner A, Spittal MJ, Pirkis J, Lamontagne AD. Suicide by occupation: systematic  review and meta-analysis. Br J Psychiatry. 2013;203(6):409-16.  https://doi.org/10.1192/bjp.bp.113.128405 10. Lorant V, Deliege D, Eaton W,  Robert A, Philippot P, Ansseau M. Socioeconomic inequalities in depression: a  meta-analysis. Am J Epidemiol. 2003;157(2):98-112.  https://doi.org/10.1093/aje/kwf182 11. Grittner U, Kuntsche S, Gmel G, Bloomfield  K. Alcohol consumption and social inequality at the individual and country  levels--results from an international study. Eur J Public Health.  2013;23(2):332-9. https://doi.org/10.1093/eurpub/cks044 12. Niedhammer I,  Bourgkard E, Chau N. Occupational and behavioural factors in the explanation of  social inequalities in premature and total mortality: a 12.5-year follow-up in  the Lorhandicap study. Eur J Epidemiol. 2011;26(1):1-12.  https://doi.org/10.1007/s10654-010-9506-9 13. Niedhammer I, Chastang JF, David S,  Kelleher C. The contribution of occupational factors to social inequalities in  health: findings from the national French SUMER survey. Soc Sci Med.  2008;67(11):1870-81. https://doi.org/10.1016/j.socscimed.2008.09.007 14. Chazelle  E, Lemogne C, Morgan K, Kelleher CC, Chastang JF, Niedhammer I. Explanations of  educational differences in major depression and generalised anxiety disorder in  the Irish population. J Affect Disord. 2011;134(1-3):304-14.  https://doi.org/10.1016/j.jad.2011.05.049 15. Niedhammer I, Lesuffleur T, Coutrot  T, Chastang JF. Contribution of working conditions to occupational inequalities  in depressive symptoms: results from the national French SUMER survey. Int Arch  Occup Environ Health.  2016;89(6):1025-37.https://doi.org/10.1007/s00420-016-1142-6 16. Borenstein M,  Hedges LV, Higgins JPT, Rothstein HR. Introduction to meta-analysis: John Wiley &  Sons, Ltd. ISBN: 978-0-470-05724-7; 2009. https://doi.org/10.1002/9780470743386.",01/01/2018,01/03/2024 5:20,01/03/2024 5:20,,108-110,,1,44,,Scand J Work Environ Health,,,,,,,,eng,,,,,,,Place: Finland PMID: 29218357,,,,Humans; Male; Europe; Prospective Studies; Japan; *Suicide; Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VP83UBGR,journalArticle,2015,"Shahi, Mehran; Kamrani, Ehsan; Salehi, Mehrdad; Habibi, Reza; Hanafi-Bojd, Ahmad Ali","Native Larvivorous Fish in an Endemic Malarious Area of Southern Iran, a Biological Alternative Factor for Chemical Larvicides in Malaria Control Program.",Iranian journal of public health,,2251-6085 2251-6093,,,"BACKGROUND: The widespread use of chemical insecticides, resistance in vectors and environmental problems, all have led to an increased interest in the use of  biological agents in malaria control programs. The most important functional  elements are the native fish. The aim of this study was to identify the native  species of lavivorous fish in Rudan County, southern Iran, to introduce an  effective species and to propose its' implementation in the national malaria  control program. METHODS: This ecologically descriptive study was conducted  during 2011-2012 using random sampling from different fish habitats of Rudan  County. The shoals of fish were caught using fishing net. Fish samples were then  identified in the Ichthyology lab, Department of Fisheries and the Environment,  Hormozgan University. RESULTS: Three species of larvivorous fish were identified  as follows: Gambusia holbrooki, Aphaniusdispar dispar and Aphanius sp. The latter  species has the most distribution in the study area and needs more morphological  and molecular studies for identification at the species level. CONCLUSION: Two  species of native fish, i.e., A. dispar and A. sp. with larvivorous potential  live in the area. Further studies on their predatory property are recommended in  order to apply this local potential against malaria vectors in the area.",2015-11,01/03/2024 5:20,01/03/2024 5:20,,1544-1549,,11,44,,Iran J Public Health,,,,,,,,eng,,,,,,,Place: Iran PMID: 26744713  PMCID: PMC4703235,,,,Iran; Malaria; Aphanius; Biological control; Larvivorous fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHUL2MFX,journalArticle,2013,"Godduhn, Anna; Duffy, Lawrence",Addressing historic environmental exposures along the Alaska Highway.,International journal of circumpolar health,,2242-3982 1239-9736,10.3402/ijch.v72i0.21187,,"BACKGROUND: A World War II defense site at Northway, Alaska, was remediated in the 1990s, leaving complex questions regarding historic exposures to toxic waste.  This article describes the context, methods, limitations and findings of the  Northway Wild Food and Health Project (NWFHP). OBJECTIVE: The NWFHP comprised 2  pilot studies: the Northway Wild Food Study (NWFS), which investigated  contaminants in locally prioritized traditional foods over time, and the Northway  Health Study (NHS), which investigated locally suspected links between resource  uses and health problems. DESIGN: This research employed mixed methods. The NWFS  reviewed remedial documents and existing data. The NHS collected household  information regarding resource uses and health conditions by questionnaire and  interview. NHS data represent general (yes or no) personal knowledge that was  often second hand. Retrospective cohort comparisons were made of the reported  prevalence of 7 general health problems between groups based on their reported  (yes or no) consumption of particular resources, for 3 data sets (existing,  historic and combined) with a two-tailed Fisher's Exact Test in SAS (n = 325  individuals in 83 households, 24 of which no longer exist). RESULTS: The NWFS  identified historic pathways of exposure to petroleum, pesticides, herbicides,  chlorinated byproducts of disinfection and lead from resources that were consumed  more frequently decades ago and are not retrospectively quantifiable. The NHS  found complex patterns of association between reported resource uses and cancer  and thyroid-, reproductive-, metabolic- and cardiac problems. CONCLUSION: Lack of  detail regarding medical conditions, undocumented histories of exposure, time  lapsed since the release of pollution and changes to health and health care over  the same period make this exploratory research. Rather than demonstrate  causation, these results document the legitimacy of local suspicions and warrant  additional investigation. This article presents our findings, with discussion of  limitations related to study design and limitations that are inherent to such  research.",2013,01/03/2024 5:20,01/03/2024 5:20,,,,,72,,Int J Circumpolar Health,,,,,,,,eng,,,,,,,Place: United States PMID: 23984298  PMCID: PMC3753157,,,,"Humans; Animals; Risk Factors; Health Status; Fishes; Food Contamination; Retrospective Studies; Neoplasms/epidemiology; Interviews as Topic; Animals, Wild; Surveys and Questionnaires; Alaska; complexity; Diet/adverse effects; endocrine disruption; Environmental Exposure/*adverse effects/analysis/history; environmental toxics; History, 20th Century; military waste; persistent organic pollutants; Pilot Projects; Thyroid Diseases/epidemiology; uncertainty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQRNVYLU,journalArticle,2005,"Carpenter, David O.; DeCaprio, Anthony P.; O'Hehir, David; Akhtar, Farooq; Johnson, Glenn; Scrudato, Ronald J.; Apatiki, Lucy; Kava, Jane; Gologergen, Jesse; Miller, Pamela K.; Eckstein, Lorraine","Polychlorinated biphenyls in serum of the Siberian Yupik people from St. Lawrence Island, Alaska.",International journal of circumpolar health,,1239-9736,10.3402/ijch.v64i4.18010,,"OBJECTIVES: To determine serum levels of polychlorinated biphenyls (PCBs) in Siberian Yupik adults from St. Lawrence Island, Alaska, and to determine the  relative contribution of atmospheric transport of PCBs and local contamination to  body burdens. STUDY DESIGN: Siberian Yupiks of various ages were recruited from  three populations: residents of the village of Gambell, residents of the village  of Savoonga who did not have family hunting camps near the Northeast Cape (NEC),  a Formerly Used Defense Site (FUDS) known to be contaminated with PCBs, and  residents of Savoonga whose families had a hunting camp at the NEC. METHODS:  Levels of PCBs were measured in serum samples from 130 people, ages 19-76. These  Alaska Natives follow a traditional diet high in marine mammals and fish, which  bioconcentrate organochlorine compounds that migrate to the Arctic via global air  transport and ocean currents. RESULTS: The lipid-adjusted serum PCB levels of  those members of families with hunting camps at the NEC had a mean lipid-adjusted  PCB concentration of 1,143 ppb, whereas other residents of Savoonga had values of  847 ppb and residents of Gambell had values of 785 ppb. CONCLUSIONS: Our  observations suggest that atmospheric transport of PCBs contributes to levels in  the Yupik people, but that the abandoned military site at the NEC may also  contribute to the human body burden in those individuals who have either spent  substantial time or consumed food from there.",2005-09,01/03/2024 5:20,01/03/2024 5:20,,322-335,,4,64,,Int J Circumpolar Health,,,,,,,,eng,,,,,,,Place: United States PMID: 16277117,,,,Humans; Male; Female; Middle Aged; Adult; Aged; Polychlorinated Biphenyls/*blood; Age Distribution; Alaska/epidemiology; Environmental Exposure/*analysis/*statistics & numerical data; Inuit/*statistics & numerical data; Sex Distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FNTZFC6,journalArticle,1993,"Dutta, H. M.; Richmonds, C. R.; Zeno, T.",Effects of diazinon on the gills of bluegill sunfish Lepomis macrochirus.,"Journal of environmental pathology, toxicology and oncology : official organ of the International Society for Environmental Toxicology and Cancer",,0731-8898,,,"Damaging effects of diazinon, an organophosphorus insecticide, on the gills of bluegills, Lepomis macrochirus, are many. Adult bluegills were exposed to 15, 30,  45, 60, and 75 micrograms/L of diazinon and their gills were microscopically  examined. Compared to the gill structure of the control fish, all the diazinon  concentrations caused various types of changes, such as lifting of the epithelial  layer, hyperplasia and necrosis, shortening of the lamellae and frequent  epithelial rupture, lamellar fusion, severe hyperplasia and mucous cells  hypertrophy, extensive fusion, and clavate lamellae. Some of the structural  changes may serve as a defense mechanism in protecting the fish from the  diazinon-contaminated water by increasing the diffusion distance. Increase in the  diffusion distance and mucus secretion can adversely affect the respiration of  the fish, ultimately leading to its death.",1993-12,01/03/2024 5:20,01/03/2024 5:20,,219-227,,4,12,,J Environ Pathol Toxicol Oncol,,,,,,,,eng,,,,,,,Place: United States PMID: 8189379,,,,Animals; Necrosis; Gills/*drug effects/pathology; Diazinon/*toxicity; *Perciformes; Hyperplasia/chemically induced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EG6CLFF,journalArticle,2014,"Browne, Amanda M.; Moore, Paul A.","The effects of sublethal levels of 2,4-dichlorophenoxyacetic acid herbicide (2,4-D) on feeding behaviors of the crayfish O. rusticus.",Archives of environmental contamination and toxicology,,1432-0703 0090-4341,10.1007/s00244-014-0032-8,,"The widespread use of herbicides across the globe has increased the probability of synthetic chemicals entering freshwater habitats. On entering aquatic  habitats, these chemicals target and disrupt both physiological and behavioral  functioning in various aquatic organisms. Herbicides, such as  2,4-dichlorophenoxyacetic acid (2,4-D), can have negative impacts on  chemoreception because these receptor cells are in direct contact with  water-soluble chemicals in the environment. Studies focusing on lethal  concentration (LC50) levels may understate the impact of herbicides within  aquatic habitats because damage to the chemoreceptors can result in modified  behaviors or lack of appropriate responses to environmental or social cues. The  purpose of this experiment was to determine whether exposure to sublethal levels  of 2,4-D alters the foraging behaviors of crayfish Orconectes rusticus. We  hypothesized that crayfish exposed to greater concentrations of 2,4-D would be  less successful in locating food or on locating food would consume smaller  amounts possibly due to an inability to recognize the food odors in the  contaminated waters. Crayfish were exposed to three sublethal levels of 2,4-D for  96 h and placed into a Y-maze system with a fish gelatin food source placed  randomly in the right or left arm. Average walking speed, average time spent in  the correct arm, and percent consumption were analyzed. Our data show that  crayfish were impaired in their ability to forage effectively. These inabilities  to locate and consume adequate amounts of food could result in lower body weights  and decreased fitness in populations of crayfish exposed to 2,4-D in natural  habitats.",2014-08,01/03/2024 5:20,01/03/2024 5:20,,234-244,,2,67,,Arch Environ Contam Toxicol,,,,,,,,eng,,,,,,,Place: United States PMID: 24799048,,,,"Animals; Ecosystem; Herbicides/*toxicity; Water Pollutants, Chemical/*toxicity; Feeding Behavior/*drug effects; 2,4-Dichlorophenoxyacetic Acid/*toxicity; Astacoidea/drug effects/*physiology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE5V9WYJ,journalArticle,2024,"Chen, Xuanyue; Li, Yuanyuan; Qin, Zhanfen",Developing a novel quantitative parameter for characterizing spatial distribution of fish following exposure to chemicals and wastewater: Behavioral Gini  coefficient.,Journal of environmental sciences (China),,1001-0742,10.1016/j.jes.2023.06.002,,"While the spatial distribution pattern of fish is increasingly used for toxicological test of chemicals or wastewater, no ideal parameter is available  for quantitative assessment of spatial distribution, especially uneven  distribution with multiple hotspots. Here, to develop a quantitative assessment  parameter for spatial distribution, the zebrafish were exposed to ethanol,  pentylenetetrazole (PTZ), paraquat dichloride (paraquat) and wastewater, followed  by a behavioral test in a narrow tank. Behavioral data was acquired and analyzed  by idTracker and MATLAB. By comparing the effects of all treatments on behavior  parameters, we confirmed that the spatial distribution was more easily altered  rather than general locomotor parameters, e.g. 0.7-70 mg/L PTZ and 5-20 mg/L  paraquat being effective for altering spatial distribution but having little  effects on general locomotor parameters. Based on the heatmap, i.e., the  cumulative proportion of grids and that of frequency in grids, we calculated the  behavioral Gini coefficient (G(b)) for quantitative assessment of fish spatial  distribution. The Gini coefficient ranged from zero to 1, with larger values  meaning poorer evenness of spatial distribution. Of note, G(b) showed smaller  coefficient of variations (CV) with 3%-19% between replicate tanks in all  treatments than the highest frequency (4%-79%), displaying well robustness.  Especially, G(b) addressed the challenge of the complicated heatmap with multiple  hotspots. Overall, the behavioral Gini coefficient we established is an ideal  parameter to quantitatively assess spatial distribution of fish shoal, which is  expected to be applied in toxicity testing for chemicals and wastewater and  automatic quality monitoring for surface water and aquaculture water.",2024-07,01/03/2024 5:20,01/03/2024 5:20,,129-138,,,141,,J Environ Sci (China),,,,,,,,eng,Copyright © 2023. Published by Elsevier B.V.,,,,,,Place: Netherlands PMID: 38408814,,,,"Animals; Water; Zebrafish; Behavior, Animal; *Zebrafish; Paraquat/pharmacology; *Wastewater; Behavioral Gini coefficient; Behavioral test; Spatial distribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4LQW5ZM,journalArticle,2015,"Lehtonen, Topi K.; Kvarnemo, Charlotta",Infections may select for filial cannibalism by impacting egg survival in interactions with water salinity and egg density.,Oecologia,,1432-1939 0029-8549,10.1007/s00442-015-3246-1,,"In aquatic environments, externally developing eggs are in constant contact with the surrounding water, highlighting the significance of water parameters and  pathogens for egg survival. In this study we tested the impact of water salinity,  egg density and infection potential of the environment on egg viability in the  sand goby (Pomatoschistus minutus), a small fish that exhibits paternal egg care  and has a marine origin, but which in the Baltic Sea lives in brackish water. To  manipulate the infection potential of the environment, we added either a  Saprolegnia infection vector into UV-filtered water or a fungicide into natural  Baltic Sea water. Saprolegnia are widely spread water moulds that are a key cause  of egg mortality in aquatic organisms in fresh- and brackish water. We found that  increased water salinity indeed decreased the egg infection rate and had a  positive effect on egg viability, while high egg density tended to have the  opposite effect. However, the different factors influenced egg viability  interactively, with a higher egg density having negative effects at low, but not  in high, salinity. Thus, the challenges facing marine organisms adapting to lower  salinity levels can be amplified by Saprolegnia infections that reduce egg  survival in interaction with other environmental factors. Our results support the  hypothesis that suppressing egg infections is an important aspect of parental  care that can select for filial cannibalism, a common but poorly understood  behaviour, especially in fish with parental care.",2015-07,01/03/2024 5:20,01/03/2024 5:20,,673-683,,3,178,,Oecologia,,,,,,,,eng,,,,,,,Place: Germany PMID: 25676104,,,,"Animals; *Cannibalism; *Salinity; Fungicides, Industrial/pharmacology; Ovum/drug effects/growth & development/*physiology; Perciformes/embryology/microbiology/*physiology; Saprolegnia/drug effects/physiology; Seawater/*chemistry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
